Score,Episodes,Duration_format,Genre_format,Name_format,Type_format,Source_format,similarity
6,12,3,0,2851,0,1,0.9999088683019256
7,13,3,0,3012,0,1,0.9999088499400385
7,13,7,0,4431,0,0,0.9999087958855276
5,1,65,3,2886,1,1,0.9999087659885393
7,13,4,0,3522,0,7,0.9999087541104306
5,26,3,0,2536,0,1,0.9999087440049907
7,1,85,8,3691,1,1,0.9999087270460548
2,10,3,0,2278,2,0,0.9999085772663497
5,25,3,0,3637,0,1,0.9999085307158877
7,1,5,10,3487,5,5,0.9999084851461855
6,12,6,7,5354,0,7,0.999908392585977
6,12,2,0,2500,0,2,0.9999083808864905
7,1,90,8,3916,1,1,0.9999083404524822
7,2,24,0,1063,2,1,0.9999082711948476
9,51,24,0,2802,0,1,0.9999081618810276
7,15,4,0,3715,0,1,0.9999081450529526
6,2,30,0,1316,2,1,0.9999081337973565
7,1,11,0,3847,2,1,0.9999081152443534
6,2,4,28,4533,3,1,0.9999081115435238
8,13,7,0,4602,0,0,0.9999080535535692
7,1,5,18,4305,3,1,0.9999080359852368
6,10,3,17,5127,4,1,0.9999079909177906
6,13,3,12,5011,0,0,0.9999079532828741
5,1,18,0,5703,2,1,0.9999079524110124
6,13,3,0,3063,0,1,0.9999078473917449
7,12,4,0,3419,0,1,0.9999078258466894
8,73,23,18,3936,0,1,0.9999076832349951
5,1,75,0,3425,2,1,0.9999075812210207
5,4,8,0,3369,4,0,0.9999075187711607
6,11,24,18,1120,0,1,0.9999075040464884
5,10,7,5,5089,4,7,0.9999074787454052
7,13,3,0,3173,0,1,0.9999074579355569
5,13,2,0,2595,0,7,0.999907443475136
5,47,6,0,4639,4,0,0.9999073820006339
7,15,5,0,4144,4,1,0.9999073805301864
6,12,7,0,4427,0,0,0.9999073525111872
6,4,3,13,3740,3,1,0.9999073204605158
7,6,8,0,3943,3,1,0.9999073167917063
7,1,8,0,3076,3,3,0.9999072362977766
7,39,24,10,1900,0,1,0.9999071857083306
6,48,24,18,2367,0,1,0.9999071494437398
6,1,5,18,4361,3,1,0.999907147707942
6,4,7,8,4551,0,0,0.9999070745824296
7,16,2,0,2879,3,0,0.9999070624967946
7,12,11,0,5856,0,0,0.9999070573302861
5,12,5,8,5145,0,1,0.9999070053630206
6,13,4,12,5542,0,0,0.9999070047967038
8,30,5,0,5902,4,3,0.9999069735241157
6,1,2,18,1700,2,1,0.9999069514563612
7,13,1,0,2036,0,0,0.9999069423333153
6,13,4,0,3575,3,2,0.9999069301747665
6,2,50,18,2059,2,1,0.9999069279960564
7,2,15,0,5380,3,1,0.9999068885389722
7,6,3,10,3975,3,3,0.9999068653142941
7,12,4,0,3642,0,7,0.9999068452217826
8,4,7,7,4577,0,0,0.9999068296376874
5,12,4,5,4315,0,0,0.9999066832581708
6,13,3,0,3206,0,1,0.9999066246947005
7,13,23,0,1021,0,2,0.9999065941542625
5,13,6,0,4429,0,7,0.9999065387969657
6,1,4,28,4704,3,3,0.9999065182405483
6,2,39,0,1709,2,1,0.9999064429356233
6,26,25,18,1438,0,0,0.9999064065636579
6,1,12,0,4253,4,1,0.9999063463516806
6,13,3,0,3243,0,1,0.9999063189602022
6,12,7,0,4722,4,7,0.9999062650300831
6,13,4,0,3620,0,0,0.9999061811392622
6,26,3,0,4405,0,1,0.9999061715709331
7,63,25,0,3588,0,1,0.9999061264249377
6,1,30,13,1259,2,2,0.9999060979422049
5,30,1,8,5589,4,1,0.9999060835785548
7,12,3,0,3225,0,1,0.9999060578141097
6,4,30,0,1272,2,0,0.9999060448846406
7,1,58,8,2429,3,3,0.9999059763196328
6,12,1,18,5066,3,0,0.9999059542654961
8,1,83,0,3745,1,0,0.9999059281473276
7,10,1,7,3445,3,1,0.9999059276180171
7,1,15,0,5296,3,0,0.9999058470794135
7,2,30,28,1624,2,3,0.9999058340704515
7,1,3,8,2583,5,0,0.9999058231552613
6,3,33,18,1409,2,1,0.9999058024914476
6,1,30,10,1231,2,2,0.9999057801140286
7,1,89,0,4028,1,0,0.9999057163279814
7,4,5,0,2767,3,1,0.9999056738962817
5,10,5,10,5356,0,1,0.9999056509933528
6,13,3,0,3272,0,0,0.999905635610913
6,12,3,0,3101,3,0,0.9999056232567183
6,1,9,0,3440,3,1,0.9999056213146986
8,1,12,0,4524,3,1,0.9999056204532932
7,1,3,27,4389,3,3,0.9999055395635277
5,25,2,0,3566,0,1,0.9999055272492263
6,2,6,8,4125,3,3,0.9999054896858431
6,1,5,12,3926,5,1,0.9999054894240382
6,52,12,3,3309,0,1,0.9999054423901932
5,1,45,0,2005,2,1,0.9999054295953185
7,1,73,10,3073,1,0,0.9999054145922414
6,13,3,0,3357,0,1,0.9999054035466853
6,13,4,12,5839,0,0,0.9999053833971325
8,4,5,0,2884,3,7,0.9999053549491074
7,2,30,28,1621,2,3,0.9999052867368626
6,26,2,0,2657,0,0,0.9999051746914086
6,1,3,18,3829,3,2,0.9999051326518831
6,26,2,0,4210,0,7,0.999905117124815
5,26,5,0,5819,0,6,0.9999050746869176
7,26,23,8,1319,0,3,0.9999050415311682
5,2,30,28,1620,2,3,0.999904963497666
7,1,5,9,3683,5,1,0.9999049541120248
5,26,3,0,4633,0,2,0.9999049480173303
6,2,10,0,4055,3,1,0.9999049457659889
6,4,8,0,3784,4,1,0.999904884339543
7,13,4,0,3929,0,1,0.9999048349826178
6,9,2,0,2514,2,3,0.9999048130911015
5,1,8,3,3758,1,1,0.9999047848207852
6,12,4,7,5245,0,8,0.9999047639352914
6,3,9,0,3961,3,1,0.9999047639164051
7,7,3,0,2610,3,1,0.9999047431821128
5,10,2,9,4212,0,1,0.9999047403281801
7,2,13,0,5133,3,1,0.999904677301928
5,1,3,18,3804,5,5,0.9999046524308958
6,4,30,18,1298,2,0,0.9999045488828793
6,6,3,0,2420,3,1,0.9999045360771225
6,13,1,0,2322,3,1,0.9999045120119717
7,13,3,0,3401,4,0,0.9999044976450211
8,1,8,9,5058,5,5,0.9999044888381752
8,1,6,13,4909,5,5,0.9999043667458423
5,4,7,0,3470,3,1,0.9999043327339354
5,50,5,0,4906,0,0,0.9999043242465804
6,13,7,0,5255,0,7,0.999904304073091
6,6,8,0,4187,4,0,0.9999042957439203
7,1,7,9,4654,5,5,0.9999042608861425
6,1,55,8,2286,2,1,0.9999041620424944
6,13,3,0,3464,0,0,0.9999041553107615
6,9,3,0,2926,3,1,0.9999041313853783
8,1,104,18,4333,1,1,0.9999040405752182
7,26,3,0,5056,0,1,0.9999040355836669
7,25,2,0,2316,0,0,0.9999040331933268
8,1,103,4,4504,1,3,0.9999040118537237
7,12,3,0,3498,0,1,0.9999039059454403
7,12,2,0,2915,4,1,0.9999039054689437
6,12,3,0,3373,0,0,0.9999038680422143
8,1,100,0,4482,1,1,0.9999038626446662
7,1,11,9,6009,5,1,0.999903847030549
7,1,11,0,4342,3,0,0.9999038344014343
7,1,1,18,2079,3,1,0.999903809619908
7,1,3,9,3000,5,1,0.9999037907782882
6,1,3,18,3944,3,0,0.9999037729519074
6,12,8,0,5343,0,0,0.9999037448686652
6,8,5,10,5433,4,2,0.9999037253331913
6,24,3,0,1995,4,0,0.9999037232906586
6,2,26,4,1054,2,3,0.9999036877394867
5,1,7,10,4810,1,5,0.9999036825069734
8,1,105,18,4366,1,2,0.9999036632003098
7,52,24,10,2581,0,0,0.99990358291475
6,1,48,18,1979,2,1,0.9999035709031137
5,12,5,5,5171,0,0,0.9999035303992485
6,4,45,18,1811,2,1,0.9999035138234486
6,13,24,0,1036,0,1,0.9999034657694539
5,1,5,18,4925,2,1,0.9999034458105581
6,6,3,18,5281,3,0,0.9999033925369837
6,12,4,5,4904,4,1,0.9999033370604179
9,1,106,8,4548,1,0,0.9999033175257279
5,5,4,3,3280,2,0,0.9999032990038602
6,1,5,12,4409,3,3,0.9999032177622896
4,13,4,12,6075,0,0,0.9999032036587046
6,1,1,18,2191,3,0,0.9999031948929575
7,11,2,0,2927,3,1,0.9999031763218946
5,12,3,8,5025,0,1,0.999903172202266
6,63,10,0,4752,4,7,0.999903160081009
6,12,4,5,4939,0,0,0.999903153551963
7,13,24,13,1038,0,0,0.9999031449714746
5,4,11,0,4931,3,0,0.9999031277187417
7,13,7,0,5572,0,7,0.9999030931281895
7,1,6,9,4476,5,5,0.9999029833286422
6,1,6,9,4296,2,0,0.999902981472636
7,6,3,0,2615,3,1,0.9999029673352839
6,26,1,0,3147,0,1,0.9999029646508448
7,1,117,10,5019,1,0,0.9999029588710359
5,12,4,0,3815,4,1,0.999902956560617
7,6,3,0,2623,3,1,0.9999028883479444
7,8,7,7,5940,0,1,0.9999028711859737
5,45,3,0,5032,0,1,0.9999028694526882
6,2,5,0,2609,3,2,0.9999028552310686
5,12,3,0,3483,0,1,0.9999028164867534
5,1,13,5,6088,1,1,0.9999027756547958
5,10,3,10,5079,4,2,0.9999027574589663
6,1,51,8,2099,2,1,0.9999027128230016
7,6,45,18,1782,0,0,0.9999026856572045
8,1,2,18,4014,1,3,0.9999026632430631
8,1,2,18,3908,1,1,0.9999026503505513
8,24,3,0,5549,0,7,0.9999026424395786
5,2,25,18,1164,2,2,0.9999026052897722
5,12,4,5,4940,0,0,0.9999026006552083
5,12,4,5,4942,0,0,0.9999025889954722
6,1,7,8,4564,3,0,0.9999025243582291
7,1,89,18,3659,1,2,0.9999025161192853
7,6,2,0,2202,3,1,0.9999024475062394
7,6,4,0,3171,3,3,0.9999023724057259
8,4,13,0,6154,2,2,0.9999022743444392
6,3,3,9,3667,4,1,0.9999022193251801
6,1,4,9,3646,5,3,0.9999022161574903
5,52,3,11,3889,0,3,0.9999021947006986
6,7,5,0,3550,4,0,0.9999021664269113
6,1,10,4,5050,5,2,0.9999021033292065
7,3,30,13,1217,2,1,0.9999020568466017
7,12,2,0,3283,0,1,0.9999020429555534
6,1,30,0,1305,2,2,0.9999020196155931
6,12,3,0,3689,0,1,0.9999019745155596
6,12,1,0,2678,0,1,0.9999019226130316
5,50,3,0,5641,0,1,0.9999019208195539
6,1,10,0,4256,3,1,0.9999019154986063
7,12,25,8,1001,0,1,0.9999019045237797
6,12,3,0,3700,0,1,0.9999018986269703
7,4,4,0,2702,3,0,0.9999018900381902
7,12,3,0,3785,0,1,0.9999018774954378
6,1,30,28,1622,2,3,0.9999018449549811
5,10,4,0,3679,4,1,0.9999017498792009
5,27,2,0,4746,0,0,0.9999016995066641
6,12,25,18,1135,0,1,0.9999016378161987
7,1,4,18,4885,5,0,0.9999016238302125
7,39,1,0,5384,0,7,0.9999015832039257
7,12,2,0,3466,0,7,0.9999015806092724
7,1,3,18,1369,3,0,0.9999015750559856
7,24,1,0,3999,4,1,0.9999015503711062
7,12,24,0,1024,0,3,0.99990150207064
7,26,25,18,1421,0,0,0.9999014590272902
5,1,70,23,2870,2,1,0.9999014250215751
7,10,2,7,4737,0,6,0.999901406307671
5,16,6,0,5606,4,2,0.9999013207312468
7,1,6,9,4556,5,0,0.9999013189934041
5,4,6,0,3471,3,1,0.9999012974505487
7,12,8,0,5977,0,1,0.9999012289512206
6,1,88,8,3712,1,3,0.9999012224229749
6,1,8,2,4110,1,1,0.9999012214419764
7,1,93,18,3817,1,1,0.9999011193533549
7,13,3,0,4057,0,1,0.9999011141481255
8,1,2,8,2863,1,0,0.9999011116397395
7,1,2,18,4133,3,2,0.9999010951901209
8,26,3,0,5966,0,1,0.9999010531342857
6,1,1,10,2547,2,1,0.999901050708431
7,24,3,0,5601,0,1,0.9999010322513325
7,1,105,18,4334,1,1,0.9999009158275493
7,6,3,0,2835,3,1,0.9999009136260609
7,24,1,0,2314,3,3,0.9999009038099975
5,1,90,5,3873,1,1,0.9999008949713026
6,12,4,0,4479,0,7,0.999900814158352
8,1,1,26,4173,1,1,0.999900707876009
6,12,3,0,3880,0,1,0.9999007020505594
5,10,5,0,4467,0,5,0.9999006973329013
6,12,3,0,3888,0,1,0.999900650782559
7,1,2,8,2817,3,0,0.9999005789633875
6,12,5,0,4669,4,0,0.9999005586892098
7,12,2,0,3501,0,1,0.9999005521682129
6,1,7,9,5228,5,5,0.9999004700285398
7,12,1,4,3965,3,1,0.9999004449851902
6,2,30,18,1306,2,1,0.999900392624621
7,13,3,0,4188,0,1,0.9999003347699748
6,12,3,10,6036,0,1,0.9999003282040734
8,1,1,26,4344,1,1,0.9999002866675348
5,12,4,0,4325,0,1,0.9999001594666692
8,4,5,0,3436,3,1,0.9999001276606739
5,2,4,18,5427,4,2,0.99990011538764
6,10,3,0,3643,0,1,0.9999001122793901
7,4,8,0,4525,3,0,0.9999000883557978
6,1,71,0,3111,1,2,0.9999000750515841
6,8,5,0,4239,4,7,0.9999000711381583
7,1,2,18,4335,1,1,0.9999000510500328
8,24,24,18,1346,0,1,0.9999000046673303
7,1,6,7,4534,2,0,0.9998998912811601
5,13,4,0,4593,0,2,0.9998998540730646
7,4,4,0,2940,4,1,0.9998998120263852
5,50,2,0,5752,0,0,0.9998997069285621
7,1,24,0,1049,2,1,0.9998996927095755
6,12,3,0,4049,0,1,0.9998996516279134
6,1,7,10,5514,3,2,0.9998996470702687
5,8,3,0,3273,0,1,0.9998996349498598
5,50,3,0,4905,0,0,0.9998996064592358
7,1,9,9,6106,5,0,0.9998995926570695
7,12,2,0,3653,0,1,0.9998995817044913
7,6,5,0,3884,3,1,0.9998995448997475
6,12,7,0,6002,4,7,0.9998995281161868
6,1,7,13,5915,4,0,0.999899509871361
6,4,3,5,3713,0,2,0.9998994934399127
6,12,4,0,4738,0,7,0.99989941730069
7,1,94,0,4127,1,2,0.9998994069318499
7,1,10,0,4788,1,1,0.9998994011044049
7,12,24,18,1110,0,2,0.9998993955506691
8,1,4,9,4321,3,3,0.9998993812120385
7,1,6,9,4911,5,0,0.9998993282268753
5,12,1,3,3773,0,1,0.9998993168811716
6,12,4,0,4771,0,7,0.9998992477720279
5,12,4,0,4424,0,0,0.9998992425019482
5,20,5,0,6152,4,0,0.9998992370502872
6,26,1,0,2506,3,1,0.9998992340817164
6,21,2,0,4845,3,0,0.9998992098057943
5,52,15,0,3069,0,6,0.9998991943172822
5,12,3,7,5618,0,1,0.9998991591971128
5,39,1,0,4649,0,0,0.9998991582126788
8,72,8,0,5624,4,7,0.9998991070228699
6,12,3,5,5328,0,1,0.99989908785384
6,7,3,0,3193,3,1,0.9998990303491813
7,12,3,0,4250,0,1,0.9998990240996581
7,1,8,9,5885,5,1,0.9998990014279341
6,12,4,0,4835,0,7,0.9998989241462334
5,20,1,5,5547,4,1,0.9998988910789224
6,6,5,0,3904,3,1,0.9998988603126824
6,13,2,0,3848,0,1,0.9998988349443904
6,8,5,7,5886,0,1,0.9998988296869047
8,1,95,0,4158,1,1,0.9998988097408968
5,1,4,12,4628,5,5,0.9998988001389905
6,24,3,0,6022,0,0,0.999898776402689
6,1,1,18,3744,4,1,0.9998987383832519
7,12,3,0,4487,0,7,0.9998987120484586
5,12,5,0,5038,0,1,0.9998987023247391
5,27,1,0,5039,0,1,0.9998986514617645
5,1,5,9,4614,5,5,0.9998986242141422
6,1,1,27,4579,3,1,0.9998986227401429
5,10,4,0,4140,3,0,0.999898578438128
6,13,3,0,4420,0,1,0.9998985083932509
6,7,6,0,4715,3,3,0.9998983821733045
5,12,3,0,4100,0,0,0.9998983801510107
6,52,14,3,2975,0,1,0.9998983669302819
5,11,6,0,5364,0,1,0.9998983578723772
5,2,8,3,4867,3,0,0.9998982659708116
5,2,8,3,4868,3,0,0.9998982605404954
7,12,4,4,5737,4,0,0.999898248932729
7,1,1,13,3388,1,0,0.9998982432448492
6,6,1,0,2035,3,1,0.9998982203253287
7,1,2,18,4552,5,0,0.9998981434795943
6,1,42,18,1722,2,1,0.9998981154097081
6,12,3,0,4322,0,1,0.9998980892629854
7,13,2,0,4096,4,3,0.9998980786761525
5,8,3,10,5566,0,0,0.99989804946996
6,26,25,0,1406,0,1,0.9998980397597488
5,8,6,0,4774,0,0,0.9998980220370389
7,1,6,0,504,3,1,0.9998979861943355
6,12,5,0,5243,0,0,0.9998979423250437
7,5,6,0,4354,3,1,0.999897919382923
6,5,4,0,3384,3,1,0.9998978996796247
7,12,2,0,4120,0,7,0.9998978535969297
6,1,67,19,2693,3,3,0.9998978063965814
5,10,5,5,6013,0,1,0.9998977928309469
7,12,24,0,1013,0,3,0.9998977816500391
7,13,3,0,4600,0,0,0.9998977746751825
5,30,1,0,5630,4,1,0.999897767022574
7,6,24,18,1093,2,1,0.9998977134506459
6,12,4,0,4824,0,0,0.9998976893371859
6,1,45,0,1935,2,1,0.9998976545512054
5,12,3,0,4412,0,3,0.9998975515649333
7,11,1,0,3182,3,1,0.9998975265764842
7,5,5,0,3977,3,1,0.9998975215081916
5,13,3,0,4444,0,0,0.9998974631677585
6,1,2,18,4808,1,1,0.999897428724236
5,1,10,0,4928,3,1,0.9998974237397276
7,1,100,18,4065,1,1,0.9998973747982677
6,12,3,0,4512,0,2,0.9998973741602369
8,1,105,0,4584,1,0,0.9998973394038745
7,1,98,8,4103,1,0,0.9998973355318583
6,23,1,0,4992,3,0,0.9998972510293354
6,24,1,0,5192,4,1,0.9998972471923069
7,12,2,0,4059,0,1,0.9998972394612954
7,1,6,7,5083,2,1,0.9998972315547026
3,12,3,0,4181,0,2,0.99989721134653
7,1,4,18,6069,5,2,0.9998971976686062
6,1,7,9,5774,5,1,0.999897121741704
7,2,11,0,5893,4,1,0.9998970232897921
5,1,45,18,1828,2,1,0.9998968972389648
5,1,8,3,4866,3,0,0.9998968970478438
5,1,8,9,6118,5,0,0.9998968170980793
6,12,3,0,4575,0,1,0.9998967733136709
6,6,3,0,3235,3,0,0.9998967193821183
6,48,5,0,3615,0,6,0.9998966611536726
6,1,9,0,4705,3,0,0.9998966491583575
7,13,3,0,5128,0,7,0.9998966298223809
7,13,3,0,4912,0,1,0.9998966050022784
5,12,5,0,5492,0,1,0.999896578650313
6,1,4,9,4484,5,1,0.999896538852202
7,12,3,0,4734,0,1,0.9998965201805748
7,2,5,0,3380,3,1,0.9998964664501925
5,2,5,10,5412,3,1,0.9998964653944283
7,7,4,0,4245,3,3,0.9998964583379534
5,13,4,0,5170,0,0,0.9998964182922768
5,20,1,0,4842,0,2,0.9998963790216956
8,1,2,18,5323,1,1,0.999896358682654
5,12,2,0,4185,0,8,0.999896343127403
5,1,4,13,5336,5,5,0.9998963162051473
7,1,8,0,4494,3,1,0.9998963117177668
6,1,5,9,5225,5,5,0.9998961873392502
7,6,3,0,3560,3,3,0.9998961545006555
5,13,3,0,4840,0,2,0.9998961421736469
6,1,4,9,4735,5,5,0.9998961333147375
6,12,24,18,1097,0,1,0.9998961118814521
6,12,2,0,4171,0,1,0.9998961101377808
5,1,4,9,4627,5,5,0.9998960894956902
7,12,3,0,5060,0,7,0.9998960286799635
7,12,2,0,4304,0,1,0.9998959823433001
7,31,24,18,1545,0,2,0.9998959440753699
7,3,1,7,3335,4,1,0.999895921460017
5,12,6,0,6084,4,1,0.9998958963223257
5,10,6,0,5585,4,0,0.9998958908579445
5,12,6,0,6028,4,0,0.9998958594698871
6,12,3,0,4773,0,1,0.9998958219218508
6,12,2,0,4433,0,7,0.9998957963586803
5,11,3,0,4574,0,3,0.9998957418699037
5,4,3,0,2941,0,1,0.9998957171166851
5,3,1,18,5155,4,2,0.9998957067695141
7,34,24,0,1719,0,1,0.9998956925110407
6,11,5,0,5613,0,1,0.9998956866537939
5,1,4,18,6099,5,0,0.9998956849695823
7,24,1,0,5958,0,1,0.9998956700898464
5,1,5,9,5226,5,5,0.9998956541836187
5,1,4,9,4489,5,0,0.9998956012783403
5,6,5,0,4337,0,0,0.9998955495322521
5,12,2,0,4364,0,8,0.9998955077478209
6,37,23,18,1773,0,0,0.9998954690198611
7,12,2,0,4413,0,1,0.9998954566917212
5,1,2,9,3668,5,5,0.9998954089787279
7,13,3,0,5187,0,1,0.999895404578323
7,1,6,10,6136,4,2,0.9998953997559747
7,6,24,0,973,2,1,0.9998953963177358
5,2,11,0,6053,2,0,0.9998953437183645
6,12,4,0,5339,0,0,0.9998953361219
7,1,6,9,5851,5,1,0.9998953323663456
7,12,2,0,4440,0,1,0.9998953295019803
6,1,9,0,5074,4,2,0.9998952901279828
5,10,5,0,5587,0,6,0.9998952566730447
5,12,3,0,4709,0,0,0.9998952398454818
6,12,2,0,4357,0,1,0.9998951909478324
6,12,3,0,4921,0,1,0.9998951515825238
5,1,23,0,974,2,1,0.999895118503308
6,1,2,18,5386,3,1,0.99989505285036
6,51,24,0,2628,0,1,0.9998949813886898
6,7,2,0,3209,4,1,0.9998949542250253
5,1,57,10,2289,2,0,0.9998949396121426
6,1,6,9,5933,4,2,0.9998949124776398
7,12,2,0,4539,0,1,0.9998948730266302
5,13,4,0,5605,4,2,0.9998948673005209
6,35,24,18,1689,0,1,0.9998948415070099
6,6,3,0,3527,3,0,0.9998947914619665
8,1,1,18,5119,1,1,0.9998947800075358
6,3,6,0,4259,3,0,0.999894748119712
7,1,3,7,4004,5,1,0.9998946943397266
6,50,4,0,3956,0,0,0.9998946895018087
8,7,2,0,3595,3,3,0.9998946121712399
5,13,2,0,4396,4,0,0.999894611754316
7,6,3,0,3720,3,1,0.9998946104993128
6,13,24,18,1103,0,1,0.9998944696262717
7,26,24,13,1320,0,0,0.9998944611844353
6,8,3,7,6010,0,1,0.9998943779205596
6,4,1,17,6063,4,7,0.9998943568969854
8,7,62,18,2360,2,3,0.9998942744861872
7,1,1,10,3587,4,1,0.9998942609350122
6,12,4,0,5879,0,5,0.9998942601692814
6,2,2,10,4495,4,2,0.9998942284372719
7,1,5,0,3438,3,1,0.9998941672394646
6,12,4,0,5644,4,1,0.9998941343135803
5,1,3,13,5337,5,5,0.9998941157645782
5,1,3,10,4793,4,6,0.9998941004034949
6,8,3,7,6097,0,1,0.9998940537266733
8,1,5,9,5991,5,5,0.9998940515415303
5,16,3,0,5769,4,0,0.999894038106002
6,1,2,9,3995,3,1,0.9998939839926704
7,3,27,28,1491,2,3,0.9998939727110224
6,3,3,0,2864,3,0,0.9998939353113863
6,1,6,0,3893,3,1,0.9998939192785414
6,2,46,18,1832,2,0,0.9998939037502431
5,12,2,0,4739,0,8,0.9998939022253132
7,1,6,5,5352,3,1,0.9998938849132384
6,8,3,7,6145,0,1,0.9998938784183068
7,4,7,0,5322,3,0,0.9998938740423582
8,1,2,18,6066,1,1,0.9998938166305069
5,12,5,0,6079,4,0,0.9998937762783986
5,12,1,0,3814,4,1,0.9998937434324022
6,11,4,0,5511,0,0,0.9998937425396945
4,12,4,0,5470,0,0,0.9998937366100017
7,1,5,0,3701,2,7,0.9998936986966372
7,3,8,0,5592,3,0,0.9998936308548433
7,12,2,0,4839,0,1,0.9998935787151151
7,12,3,0,5619,4,7,0.9998935741292909
5,1,3,18,6159,5,0,0.9998935631088357
5,12,3,0,5430,0,7,0.9998935331011092
4,12,3,0,5158,0,3,0.9998935164528953
7,11,2,0,4711,3,3,0.9998934508077584
5,9,2,9,6158,5,0,0.9998934215764504
7,3,6,0,4717,3,1,0.9998933495808815
7,12,2,0,4897,0,1,0.9998933428727063
5,13,1,0,4232,0,1,0.9998933217274523
8,1,61,18,2405,1,3,0.9998933187755141
6,12,3,0,5375,0,1,0.9998932873185824
6,4,24,0,969,2,1,0.9998932348344779
8,6,3,0,4076,3,1,0.9998932005551989
8,9,2,0,4271,3,1,0.9998931936920846
7,12,3,0,5780,4,7,0.999893017728135
6,3,5,7,6091,0,1,0.9998929227041742
6,1,4,9,5223,5,0,0.9998929040598588
7,1,1,18,5465,1,0,0.9998928965712962
7,1,1,18,5466,1,0,0.9998928934401683
5,13,2,0,4898,0,0,0.9998928795907767
6,12,2,0,4887,0,1,0.999892874623231
7,1,5,9,5995,5,1,0.9998928661005809
5,1,10,0,5950,2,0,0.9998928372203281
5,1,5,9,5667,5,0,0.9998928218943792
7,35,23,0,1743,0,1,0.9998927182468592
7,12,3,0,5660,0,1,0.999892717436626
5,12,4,0,5826,4,0,0.9998927103267579
7,3,3,8,5283,4,0,0.9998926912417806
5,1,2,18,6004,4,2,0.9998926655562485
6,12,3,0,5553,0,1,0.9998926264817115
6,1,8,0,5215,1,1,0.9998926234575851
7,25,24,0,1332,0,1,0.9998926212578028
4,12,3,0,5199,4,1,0.9998925841182541
3,1,5,0,3376,3,7,0.9998925508940467
6,12,3,0,5576,0,1,0.9998925436975075
7,12,2,0,5114,0,1,0.9998924984136395
7,13,2,0,5284,4,1,0.9998924658205071
7,2,4,5,4958,3,1,0.9998924063614006
6,12,3,0,5617,0,1,0.9998923975519479
5,1,1,18,5390,2,1,0.9998923614352278
6,6,2,0,3390,4,1,0.9998923565477492
9,1,117,18,4690,1,3,0.9998923526020902
6,6,3,0,4073,2,1,0.9998923363641976
7,5,4,0,4569,3,3,0.9998922996053655
7,1,3,0,2605,3,1,0.9998922174190041
6,10,3,0,5093,4,1,0.9998922053449928
6,10,3,0,5094,4,1,0.9998922014983836
7,4,3,0,3609,3,1,0.9998921548280043
5,4,3,9,5680,5,0,0.9998921263659979
6,8,1,0,3391,3,1,0.9998920444934363
7,1,71,18,2804,1,0,0.9998920414352162
6,12,3,0,5722,0,1,0.9998920314065088
6,1,3,5,4109,3,2,0.9998919559881395
6,2,3,10,5651,4,2,0.999891939886401
7,14,24,18,1117,2,1,0.9998918350852003
7,6,3,0,4390,3,3,0.9998917903384769
6,12,3,0,6094,0,7,0.9998917649572545
6,2,5,0,4023,3,0,0.9998917544991043
5,1,3,9,4791,5,0,0.999891741182237
6,1,2,9,4618,5,5,0.9998916226657726
6,12,3,0,5853,0,1,0.9998915903483709
6,51,25,0,2579,0,0,0.9998915299460528
6,1,1,10,4231,1,2,0.9998915107384655
5,12,1,0,4516,0,2,0.9998914930517117
6,1,1,10,4248,3,3,0.9998914584123674
5,1,3,14,6044,5,0,0.9998914010445045
6,1,3,9,5325,5,5,0.9998913844551708
5,8,5,0,6144,0,6,0.9998913657128816
6,4,2,10,6115,4,7,0.9998913106862687
5,1,3,9,5222,5,5,0.999891224585268
5,1,3,9,5230,5,5,0.9998911959857368
6,1,4,9,5775,5,1,0.9998911824040535
6,1,5,0,3834,5,2,0.9998911731540879
7,1,8,0,5959,4,7,0.9998911377243077
6,1,4,9,5741,5,0,0.9998910305499076
8,1,2,4,3524,1,0,0.9998910280451394
5,10,3,0,5189,4,0,0.9998910181688064
6,9,3,0,5159,0,0,0.9998909614113471
6,1,1,8,3826,1,1,0.9998909086735488
7,2,3,0,3237,2,1,0.9998908352044901
5,1,3,9,5335,5,5,0.9998908273007506
7,1,106,0,4513,3,1,0.9998907884775884
5,12,1,0,4665,0,1,0.9998906449742335
8,25,25,0,1347,0,1,0.999890636992909
6,2,3,0,3131,3,1,0.9998906353819572
6,12,3,0,6113,4,1,0.9998905491828999
6,5,45,10,1697,2,1,0.9998905164359242
8,1,117,13,4720,1,3,0.9998904410706693
5,1,2,9,4789,5,5,0.9998904142566709
6,9,2,0,4655,4,1,0.9998904132918927
6,5,4,0,4813,2,1,0.9998903652039783
7,26,25,17,1364,0,1,0.9998903491132357
5,10,4,0,6093,2,0,0.9998902745731539
6,9,3,0,5436,0,1,0.99989026177339
6,13,1,0,5113,4,1,0.9998902253714682
6,1,1,13,5297,3,3,0.9998902219725101
6,1,4,0,3473,3,1,0.9998902038316237
6,1,3,9,5451,5,1,0.9998901679381634
6,1,44,8,1718,1,3,0.9998901011552318
5,1,2,9,4570,5,0,0.9998900729022011
7,8,1,5,5503,4,0,0.9998900702034107
6,1,3,10,5714,4,0,0.9998900389778459
6,1,3,10,5875,4,2,0.999890033587718
8,1,2,9,5116,3,0,0.9998899844846068
5,1,4,9,5953,5,0,0.9998898604913126
7,13,2,0,6126,4,1,0.9998898150744034
5,1,4,9,5968,5,0,0.999889814523832
