Score,Episodes,Duration_format,Rating_format,Genre_format,Producers_format,Studios_format,Name_format,Type_format,Source_format,cluster
6.8,12,23,2,1,136,163,3378,0,4,1
7.77,1,111,1,1,12,8,3379,1,0,1
7.58,12,24,1,0,2,102,3380,0,3,1
5.76,26,24,1,1,20,206,3381,0,0,1
7.53,12,23,1,0,48,146,3382,0,3,1
8.74,22,22,1,3,6,86,3383,0,1,1
7.54,12,23,1,0,6,86,3384,0,4,1
7.17,1,114,2,4,335,23,3385,1,5,1
7.42,11,23,0,1,18,171,3386,0,0,1
8.12,11,22,0,18,6,162,3387,0,0,1
7.96,12,24,1,0,2,103,3388,0,3,1
7.83,1,51,2,1,210,373,3389,1,1,1
7.44,4,24,1,0,2,6,3390,3,26,1
6.59,1,23,2,10,120,153,3391,2,2,1
6.41,12,24,2,1,12,172,3392,0,4,1
7.41,24,24,0,1,53,162,3393,0,0,1
8.12,2,58,0,0,336,86,3394,2,1,1
7.38,2,53,1,1,0,15,3395,2,0,1
7.62,25,24,1,1,25,5,3396,0,4,1
6.5,24,23,0,1,42,8,3397,0,0,1
8.27,13,24,1,0,0,0,3398,0,0,1
6.09,12,24,1,1,33,358,3399,0,2,1
5.0,1,45,0,1,23,1,3400,2,1,1
5.38,10,40,3,14,337,183,3401,0,0,1
7.37,1,24,1,0,29,43,3402,2,1,1
5.14,4,5,3,1,338,191,3403,4,0,1
7.4,12,24,0,0,2,154,3404,0,0,1
6.25,12,3,1,0,290,153,3405,0,1,1
7.48,1,23,1,0,17,1,3406,2,1,1
7.21,1,26,1,0,46,1,3407,3,0,1
6.74,1,24,1,0,6,86,3408,3,0,1
6.76,6,5,1,0,12,1,3409,3,1,1
5.0,32,9,1,0,25,165,3410,0,0,1
5.0,1,85,1,19,3,50,3411,3,5,1
5.99,12,3,1,0,290,153,3412,0,3,1
5.0,52,3,3,16,20,151,3413,0,5,1
6.29,8,11,1,11,63,48,3414,2,1,1
7.15,13,24,1,0,6,86,3415,0,26,1
6.6,26,12,0,1,10,168,3416,4,5,1
7.09,1,15,1,0,339,8,3417,2,4,1
8.18,12,23,1,0,12,123,3418,0,1,1
7.17,12,24,1,0,5,130,3419,0,1,1
5.67,1,3,1,0,290,153,3420,3,1,1
7.37,3,28,2,1,42,123,3421,2,0,1
5.0,1,15,3,12,340,1,3422,2,0,1
7.89,24,24,1,1,6,86,3423,0,1,1
7.64,1,118,0,1,8,179,3424,1,1,1
7.74,1,2,0,1,8,179,3425,1,1,1
6.51,13,11,1,0,142,102,3426,0,6,1
5.0,1,42,1,1,215,182,3427,2,0,1
5.0,24,5,3,0,0,46,3428,0,0,1
8.27,13,24,1,0,9,9,3429,0,4,1
6.76,1,130,1,1,62,8,3430,3,0,1
6.85,12,24,1,0,136,1,3431,0,1,1
7.2,1,90,1,3,2,15,3432,1,1,1
5.52,12,24,1,2,8,146,3433,0,4,1
6.73,1,30,2,10,120,117,3434,2,2,1
7.21,12,23,1,0,20,29,3435,0,1,1
7.39,12,24,0,20,60,1,3436,0,9,1
6.63,12,23,1,4,6,86,3437,0,26,1
5.0,2,50,0,0,11,1,3438,2,1,1
6.9,12,23,0,1,42,123,3439,0,4,1
7.6,10,22,1,0,8,3,3440,0,1,1
7.6,2,21,1,11,310,15,3441,2,1,1
7.0,13,4,1,0,29,148,3442,0,3,1
7.22,10,23,0,0,17,0,3443,0,4,1
5.0,1,31,3,1,23,3,3444,1,6,1
5.98,4,18,3,0,25,165,3445,3,1,1
8.12,24,23,1,0,310,102,3446,0,1,1
6.94,1,49,3,6,2,6,3447,1,26,1
7.47,2,13,3,0,29,29,3448,3,1,1
7.58,73,23,1,1,22,299,3449,0,1,1
8.34,25,24,1,0,12,15,3450,0,1,1
7.65,12,26,0,0,24,0,3451,0,1,1
6.74,1,23,1,0,42,270,3452,2,4,1
7.17,13,24,0,2,10,21,3453,0,4,1
7.31,2,26,1,1,131,206,3454,3,0,1
7.88,4,26,1,0,19,5,3455,2,1,1
7.23,6,8,1,0,12,380,3456,3,3,1
6.2,1,3,1,1,0,1,3457,3,0,1
6.14,3,23,1,0,82,43,3458,2,1,1
7.62,1,87,0,1,6,86,3459,1,26,1
6.92,1,96,3,0,341,6,3460,1,26,1
7.27,25,25,3,1,2,206,3461,0,0,1
7.46,2,30,1,0,11,410,3462,2,1,1
6.8,12,24,1,0,9,18,3463,0,3,1
7.38,1,33,2,10,120,153,3464,2,2,1
6.02,1,24,1,26,286,6,3465,3,9,1
8.46,1,47,1,2,6,41,3466,3,1,1
6.6,1,20,2,0,5,22,3467,3,1,1
6.19,50,4,1,0,5,122,3468,0,0,1
8.76,10,23,1,2,6,41,3469,0,1,1
7.45,12,24,2,0,12,17,3470,0,4,1
6.51,12,24,1,0,8,163,3471,0,4,1
6.53,1,23,0,0,8,88,3472,3,1,1
7.63,12,24,0,8,20,154,3473,0,1,1
7.47,3,23,0,1,342,123,3474,2,1,1
6.04,3,23,1,6,49,8,3475,2,1,1
6.8,12,1,1,8,310,43,3476,3,3,1
8.12,22,23,1,0,18,154,3477,0,1,1
5.94,12,24,1,8,2,123,3478,0,26,1
6.25,12,24,1,2,11,88,3479,0,4,1
7.77,12,24,0,1,11,175,3480,0,1,1
6.88,13,24,1,0,329,29,3481,0,1,1
7.44,1,105,1,1,20,159,3482,1,1,1
7.88,1,105,1,1,20,159,3483,1,1,1
6.38,1,3,1,0,298,153,3484,3,3,1
6.75,6,3,1,2,29,182,3485,3,4,1
7.95,1,102,1,8,12,206,3486,1,0,1
6.87,5,5,1,0,12,123,3487,3,1,1
8.05,24,24,1,0,136,3,3488,0,1,1
7.73,1,82,1,1,47,78,3489,1,4,1
6.25,1,27,2,10,120,117,3490,2,2,1
5.0,2,45,3,3,0,14,3491,3,5,1
5.0,2,45,3,3,0,14,3492,3,5,1
6.81,12,23,1,0,136,123,3493,0,4,1
6.06,1,2,3,14,19,25,3494,3,1,1
7.17,12,24,1,0,2,177,3495,0,1,1
7.14,12,24,1,0,2,168,3496,0,4,1
7.4,12,23,0,1,12,23,3497,0,1,1
6.56,24,1,1,0,310,186,3498,4,1,1
6.4,12,23,1,1,224,88,3499,0,4,1
7.64,4,26,2,2,120,153,3500,2,2,1
7.11,1,107,1,0,3,299,3501,1,1,1
6.51,12,24,0,1,136,147,3502,0,4,1
6.03,10,23,2,0,136,22,3503,0,1,1
5.64,1,3,1,0,290,153,3504,3,3,1
5.77,1,3,1,0,290,153,3505,3,1,1
6.32,1,82,1,1,172,182,3506,1,6,1
5.0,26,5,3,5,25,330,3507,0,10,1
7.88,24,24,1,0,6,86,3508,0,1,1
7.38,12,24,1,2,10,146,3509,0,0,1
8.26,1,2,0,1,6,25,3510,1,2,1
5.0,1,13,3,12,43,192,3511,1,10,1
6.06,1,24,0,3,343,358,3512,3,2,1
5.0,15,6,3,14,140,175,3513,0,10,1
5.0,10,6,3,14,140,175,3514,0,10,1
5.0,10,6,3,14,140,175,3515,0,10,1
6.15,2,5,1,0,0,0,3516,3,0,1
7.29,6,10,1,0,12,81,3517,3,1,1
7.76,12,24,1,0,12,5,3518,0,1,1
6.26,1,28,2,10,120,117,3519,2,2,1
8.16,12,23,1,0,20,102,3520,0,1,1
7.48,1,89,1,0,91,299,3521,1,0,1
7.64,1,52,3,0,224,130,3522,1,0,1
7.41,25,23,0,1,19,206,3523,0,0,1
7.37,1,88,1,3,310,102,3524,1,1,1
8.45,12,24,0,1,8,179,3525,0,1,1
8.38,2,27,0,1,8,179,3526,2,2,1
7.6,2,39,1,3,11,5,3527,2,1,1
8.35,24,24,1,0,10,84,3528,0,0,1
6.15,24,5,1,0,5,123,3529,4,26,1
6.77,13,24,1,0,9,81,3530,0,3,1
6.48,1,4,1,0,100,153,3531,3,3,1
6.6,12,24,1,1,10,179,3532,0,0,1
6.52,2,20,2,10,344,193,3533,2,2,1
8.03,13,23,1,0,6,86,3534,0,3,1
6.73,1,67,1,4,8,86,3535,1,0,1
6.74,12,25,1,1,6,86,3536,0,1,1
7.5,1,27,1,0,20,8,3537,2,4,1
8.45,24,23,0,1,42,121,3538,0,1,1
7.05,1,26,1,0,12,123,3539,2,1,1
6.25,1,24,2,10,106,219,3540,2,2,1
5.82,12,3,1,0,100,194,3541,0,3,1
7.9,10,25,0,0,19,125,3542,2,3,1
5.0,26,5,1,15,25,165,3543,0,10,1
7.08,12,24,0,2,10,123,3544,0,0,1
7.49,12,23,0,1,24,179,3545,0,1,1
7.38,13,3,1,0,100,153,3546,0,3,1
6.73,16,24,1,0,12,21,3547,0,1,1
6.73,12,2,1,0,100,195,3548,0,1,1
7.16,12,24,0,0,12,15,3549,0,1,1
6.34,10,23,2,1,100,8,3550,0,1,1
6.74,1,42,0,1,310,109,3551,3,1,1
6.91,50,20,1,8,91,206,3552,0,0,1
7.48,1,100,0,1,0,15,3553,1,1,1
5.77,1,11,1,8,65,15,3554,2,2,1
7.04,12,24,1,0,8,0,3555,0,26,1
6.86,1,1,1,0,176,1,3556,3,4,1
5.0,61,2,1,0,12,196,3557,0,0,1
7.25,10,23,1,0,12,123,3558,0,1,1
6.91,3,7,3,2,250,197,3559,1,26,1
7.47,1,24,1,0,12,78,3560,3,4,1
5.99,6,3,1,0,279,43,3561,2,1,1
6.45,12,22,1,0,20,1,3562,0,0,1
7.3,13,23,0,1,12,25,3563,0,26,1
7.78,6,3,1,0,29,103,3564,3,3,1
6.9,1,103,3,0,22,29,3565,1,1,1
6.98,12,23,0,1,6,86,3566,0,0,1
8.07,25,24,1,11,25,3,3567,0,1,1
5.0,13,25,1,0,9,29,3568,0,1,1
6.65,1,24,1,0,67,146,3569,2,3,1
6.89,12,24,1,0,20,88,3570,0,0,1
6.57,13,23,1,15,19,380,3571,0,5,1
7.94,13,24,1,3,6,103,3572,0,0,1
5.84,12,22,0,1,345,15,3573,4,1,1
7.39,12,24,1,0,6,18,3574,0,1,1
6.52,48,24,1,1,2,102,3575,0,9,1
8.1,1,51,1,1,6,25,3576,3,2,1
7.29,24,23,1,1,10,1,3577,0,4,1
8.01,12,24,0,1,6,189,3578,0,4,1
8.1,12,24,0,1,6,189,3579,0,4,1
5.0,2,20,3,12,23,299,3580,2,10,1
6.7,13,2,1,0,29,135,3581,4,4,1
6.86,2,15,1,0,301,147,3582,3,1,1
6.56,1,24,1,1,6,86,3583,3,4,1
7.07,12,24,0,1,24,3,3584,0,1,1
5.39,12,3,1,0,346,198,3585,0,0,1
7.93,24,25,1,0,210,102,3586,0,1,1
6.52,1,30,2,0,48,41,3587,2,26,1
7.31,1,98,1,3,8,330,3588,1,0,1
8.0,13,23,1,3,12,78,3589,0,5,1
7.63,13,24,1,1,14,125,3590,0,0,1
7.27,26,23,1,1,0,21,3591,0,0,1
8.14,4,24,0,0,6,18,3592,0,4,1
6.55,9,13,1,0,6,86,3593,3,4,1
5.58,1,3,1,15,63,187,3594,3,26,1
6.88,2,25,1,0,324,84,3595,3,0,1
7.64,13,24,1,0,10,1,3596,0,4,1
7.39,35,8,2,1,347,168,3597,4,0,1
6.51,12,24,1,0,12,171,3598,0,0,1
5.84,1,24,2,10,120,153,3599,2,2,1
8.29,24,25,1,6,18,1,3600,0,1,1
6.25,1,4,3,0,19,159,3601,2,0,1
6.51,12,2,1,0,301,9,3602,0,11,1
6.96,1,119,2,4,6,39,3603,1,5,1
7.06,13,24,1,1,0,299,3604,4,1,1
6.85,12,24,1,0,8,356,3605,0,0,1
8.2,12,23,0,3,100,182,3606,0,0,1
5.94,2,6,2,3,19,21,3607,3,2,1
7.71,25,24,0,1,18,410,3608,0,1,1
6.82,1,94,3,0,348,6,3609,1,26,1
6.57,12,24,1,1,2,130,3610,0,26,1
7.4,1,26,1,0,343,177,3611,2,1,1
7.96,24,22,1,0,24,182,3612,0,1,1
7.29,1,23,1,0,5,130,3613,2,1,1
6.61,1,2,3,1,250,18,3614,3,26,1
7.21,12,24,1,0,8,163,3615,0,3,1
6.71,12,24,1,3,2,4,3616,0,2,1
6.89,25,24,1,0,25,43,3617,0,1,1
7.35,12,24,1,1,8,172,3618,0,4,1
6.4,1,74,3,0,58,299,3619,1,0,1
5.44,10,4,1,0,5,122,3620,3,0,1
5.89,23,24,1,1,53,162,3621,0,0,1
7.61,1,78,2,1,53,162,3622,1,0,1
4.9,52,25,1,0,349,54,3623,0,26,1
7.29,15,5,1,0,65,5,3624,4,1,1
6.99,12,23,1,0,6,162,3625,0,0,1
6.61,11,23,0,18,6,154,3626,0,0,1
7.27,11,23,0,4,6,86,3627,0,5,1
7.26,12,22,0,1,6,179,3628,0,0,1
6.52,16,14,0,4,350,415,3629,4,11,1
8.2,1,90,1,2,47,78,3630,1,4,1
7.65,12,24,1,0,18,410,3631,0,1,1
8.33,13,23,0,1,6,25,3632,0,2,1
6.3,1,25,2,0,100,22,3633,2,1,1
7.96,1,119,1,3,6,86,3634,1,0,1
8.6,13,26,1,3,11,5,3635,0,1,1
7.5,1,95,1,0,24,3,3636,1,1,1
7.45,1,130,1,5,2,126,3637,1,1,1
7.2,2,20,2,8,344,90,3638,2,1,1
6.09,12,23,1,1,6,86,3639,0,26,1
8.33,1,119,1,5,18,161,3640,1,0,1
6.71,12,24,1,0,10,103,3641,0,4,1
6.66,12,8,2,0,100,153,3642,0,1,1
7.17,12,24,1,0,136,103,3643,0,1,1
6.66,12,24,1,1,0,373,3644,0,26,1
6.95,12,23,1,8,351,183,3645,0,0,1
7.15,1,54,1,3,2,195,3646,1,0,1
9.0,1,130,1,3,8,78,3647,1,1,1
6.83,1,27,2,10,120,117,3648,2,2,1
6.44,12,2,1,0,100,195,3649,0,1,1
7.22,13,24,1,0,96,29,3650,0,1,1
7.79,1,1,1,9,11,410,3651,1,1,1
6.25,12,23,1,1,224,103,3652,0,1,1
8.73,25,24,1,0,24,15,3653,0,1,1
7.74,12,23,0,1,42,86,3654,0,4,1
6.33,1,43,1,0,6,18,3655,3,3,1
6.18,1,50,1,0,6,18,3656,3,3,1
6.32,1,67,1,0,6,18,3657,3,3,1
7.64,12,23,0,1,24,179,3658,0,1,1
3.38,12,3,1,0,352,199,3659,0,26,1
8.63,1,47,1,2,6,41,3660,1,1,1
9.1,51,24,1,0,6,200,3661,0,1,1
7.51,12,23,2,0,24,8,3662,0,1,1
4.72,12,2,1,0,100,201,3663,0,12,1
7.77,13,24,1,3,6,84,3664,0,0,1
6.27,6,8,1,0,140,299,3665,4,0,1
7.39,13,3,1,0,100,153,3666,0,3,1
6.81,1,25,2,10,120,136,3667,2,2,1
6.66,39,9,1,0,353,415,3668,4,1,2
6.94,18,13,1,0,353,415,3669,4,11,2
7.91,1,47,2,3,65,147,3670,3,2,1
7.86,10,24,2,3,136,147,3671,0,2,1
5.0,24,10,3,0,25,5,3672,0,10,1
4.43,1,2,3,0,25,175,3673,14,0,1
6.82,1,24,1,0,5,130,3674,3,1,1
7.05,13,23,1,0,354,4,3675,0,11,2
6.66,1,48,0,1,6,86,3676,3,0,1
6.26,1,29,1,3,19,380,3677,2,4,2
7.06,1,23,1,0,6,86,3678,3,4,1
7.26,10,24,0,4,310,15,3679,0,1,2
6.24,1,25,1,15,100,5,3680,1,0,1
7.01,1,25,1,8,327,1,3681,1,0,2
6.9,24,23,1,0,49,86,3682,0,1,1
5.55,51,24,1,0,82,155,3683,0,0,2
5.74,26,2,1,0,355,151,3684,0,11,2
6.37,24,19,3,0,25,165,3685,0,8,2
7.93,1,89,1,0,310,15,3686,1,1,2
6.32,1,50,3,5,356,14,3687,1,0,2
5.79,12,24,0,0,2,1,3688,0,1,1
6.91,13,23,1,0,2,102,3689,0,1,2
7.33,12,23,2,0,136,1,3690,0,4,2
7.82,12,23,1,0,136,109,3691,0,3,2
7.96,13,24,0,1,136,182,3692,0,4,2
7.09,1,27,2,10,120,75,3693,2,2,2
7.13,1,26,2,10,120,136,3694,2,2,2
6.93,1,31,2,10,120,117,3695,2,2,2
7.77,1,52,3,0,224,130,3696,1,0,2
7.8,1,51,3,0,224,130,3697,1,0,2
8.1,1,57,3,0,224,130,3698,1,0,2
5.0,1,63,3,5,33,118,3699,1,0,2
5.0,1,16,1,7,19,103,3700,3,4,2
5.0,32,10,3,0,25,54,3701,0,0,2
7.6,26,24,1,0,20,162,3702,0,1,2
6.44,1,1,1,2,305,5,3703,1,26,2
5.07,13,1,3,0,357,134,3704,0,3,2
6.69,1,75,3,2,313,299,3705,1,0,2
5.91,6,16,0,0,350,415,3706,4,1,2
7.94,3,21,3,2,47,130,3707,3,1,2
6.38,1,98,1,1,277,202,3708,1,5,2
5.66,12,12,0,8,65,380,3709,0,2,2
6.36,12,23,0,11,10,43,3710,0,0,2
5.73,8,5,3,0,355,330,3711,4,11,2
7.1,26,12,1,0,12,21,3712,4,11,2
8.03,13,23,1,11,6,102,3713,0,11,2
7.34,13,23,1,0,100,21,3714,0,11,2
6.39,39,24,1,0,2,5,3715,0,0,2
6.64,50,24,1,26,18,6,3716,0,9,2
6.63,7,4,1,0,33,78,3717,3,4,2
6.22,1,23,1,1,3,17,3718,3,0,2
5.66,12,24,0,1,20,123,3719,0,26,2
6.09,1,1,3,2,4066,124,3720,3,4,2
7.79,12,24,1,2,42,0,3721,0,1,2
6.54,12,3,1,0,100,194,3722,0,3,2
6.15,1,21,2,10,106,113,3723,2,2,2
5.81,1,38,2,1,12,13,3724,2,1,2
7.43,12,23,0,3,12,203,3725,0,5,2
7.18,12,24,1,0,9,43,3726,0,1,2
8.32,51,24,1,0,2,182,3727,0,1,2
7.71,12,24,2,0,10,1,3728,0,1,2
6.31,3,6,1,0,0,0,3729,3,0,2
6.51,1,23,2,1,100,8,3730,2,1,2
5.36,6,23,1,1,124,11,3731,0,26,2
8.57,12,24,0,0,12,182,3732,0,11,2
7.95,12,23,1,0,20,130,3733,0,1,2
7.09,1,68,3,0,358,154,3734,1,0,2
7.53,12,23,0,1,136,123,3735,0,4,2
7.29,1,24,2,0,48,17,3736,2,4,2
5.0,1,66,3,0,3,44,3737,2,1,2
7.08,12,23,2,0,48,154,3738,0,1,2
7.69,9,2,1,0,0,15,3739,3,1,2
7.29,2,23,2,1,10,123,3740,2,4,2
5.0,130,1,3,0,34,148,3741,0,0,2
7.35,12,24,1,0,6,86,3742,0,26,2
8.32,1,1,1,11,6,86,3743,1,1,2
7.59,2,24,1,1,6,86,3744,2,1,2
6.9,13,7,1,0,60,176,3745,0,3,2
6.91,10,23,2,1,17,163,3746,0,4,2
6.8,1,23,2,1,17,163,3747,2,4,2
8.09,3,23,1,0,109,3,3748,2,1,2
6.93,12,24,1,8,332,186,3749,0,0,2
6.82,1,13,1,0,8,43,3750,3,3,2
5.72,26,24,1,0,359,21,3751,0,0,2
7.04,13,24,1,3,6,187,3752,0,0,2
6.5,13,7,3,0,19,410,3753,0,0,2
6.12,12,24,2,1,48,22,3754,0,0,2
6.03,13,15,3,3,25,15,3755,0,0,2
6.16,8,30,1,0,211,130,3756,3,26,2
5.0,26,12,3,1,2,139,3757,0,1,2
5.0,52,1,3,0,20,151,3758,0,0,2
6.65,41,8,0,0,353,204,3759,4,11,2
7.6,1,89,1,0,2,102,3760,1,1,2
7.87,1,110,1,0,47,78,3761,1,4,2
5.0,26,5,3,0,360,118,3762,0,0,2
7.21,1,53,1,3,2,195,3763,1,0,2
6.26,1,6,1,14,33,131,3764,2,0,2
6.04,2,25,2,10,219,182,3765,2,2,2
8.51,23,23,1,4,10,109,3766,0,2,2
6.39,12,23,0,4,136,123,3767,0,2,2
8.22,13,24,1,0,18,0,3768,0,1,2
6.42,13,7,0,7,112,205,3769,0,0,2
6.9,12,23,1,0,6,86,3770,0,4,2
7.63,13,24,1,1,14,8,3771,0,0,2
6.72,12,2,1,0,100,195,3772,0,1,2
6.55,1,5,0,1,0,15,3773,3,1,2
6.24,1,26,3,3,3,206,3774,1,0,2
5.37,1,5,1,0,100,194,3775,3,3,2
6.64,12,23,1,0,12,36,3776,0,1,2
8.54,25,23,1,0,18,154,3777,0,1,2
5.84,1,27,2,10,120,117,3778,2,2,2
6.19,2,29,2,1,8,22,3779,2,6,2
6.12,6,40,1,0,2,6,3780,3,26,2
7.42,131,23,1,0,3,299,3781,0,1,2
7.27,1,24,2,10,333,188,3782,2,0,2
4.51,12,4,1,15,301,9,3783,0,0,2
7.16,1,59,2,1,0,206,3784,1,0,2
6.41,13,7,1,0,136,194,3785,0,6,2
7.8,11,22,1,0,6,86,3786,0,4,2
7.47,24,24,0,1,361,162,3787,0,9,2
7.24,12,24,1,3,9,162,3788,0,1,2
7.89,1,4,1,14,114,78,3789,3,4,2
5.88,12,3,1,0,100,153,3790,0,3,2
6.62,12,23,1,1,12,154,3791,0,4,2
6.45,51,8,1,1,328,30,3792,4,26,2
5.16,12,4,2,0,233,9,3793,0,6,2
7.42,1,89,1,3,310,102,3794,1,1,2
6.48,12,23,1,0,12,102,3795,0,1,2
6.79,12,23,0,1,20,410,3796,0,4,2
6.61,1,25,2,16,120,153,3797,2,2,2
7.05,1,23,1,7,6,3,3798,3,0,2
8.15,10,23,1,0,42,5,3799,0,4,2
6.94,1,56,1,27,91,200,3800,1,0,2
7.52,1,104,0,1,310,175,3801,1,1,2
7.29,1,105,0,1,310,175,3802,1,1,2
7.31,1,2,0,1,310,175,3803,1,1,2
5.0,44,10,3,0,25,5,3804,0,10,2
5.0,6,5,3,0,267,19,3805,0,0,2
6.36,12,24,1,11,12,84,3806,0,5,2
7.27,25,23,1,1,42,109,3807,0,2,2
7.31,12,23,1,1,12,25,3808,0,26,2
6.82,1,24,0,1,310,0,3809,3,1,2
6.89,1,11,1,0,12,190,3810,3,0,2
5.94,1,24,1,2,327,207,3811,1,0,2
7.83,1,1,1,9,11,410,3812,1,1,2
6.33,60,1,1,0,67,134,3813,4,11,2
7.06,2,24,1,0,100,9,3814,2,3,2
8.37,12,23,0,7,6,86,3815,0,1,2
6.01,139,24,1,2,12,6,3816,0,0,2
6.33,51,24,1,1,2,6,3817,0,0,2
6.34,3,31,0,1,12,36,3818,2,1,2
8.1,1,23,1,1,0,15,3819,3,1,2
6.45,1,59,1,8,343,208,3820,1,26,2
6.96,5,6,1,0,12,123,3821,3,1,2
6.98,12,23,1,0,136,123,3822,0,1,2
6.26,12,2,1,0,100,41,3823,0,3,2
7.95,13,24,1,0,20,162,3824,0,1,2
6.97,1,94,1,1,12,206,3825,4,0,2
5.61,12,24,1,0,136,5,3826,0,1,2
6.55,60,34,1,0,310,154,3827,4,1,2
6.55,1,24,0,1,11,410,3828,3,1,2
4.8,12,2,1,0,100,201,3829,0,12,2
6.71,13,24,1,1,12,0,3830,0,0,2
8.02,1,105,0,1,6,86,3831,1,26,2
6.41,25,24,1,0,25,206,3832,0,0,2
7.22,12,24,0,1,12,190,3833,0,1,2
8.0,12,24,1,2,42,0,3834,0,1,2
8.02,25,23,0,0,2,3,3835,0,0,2
7.19,13,24,1,0,10,86,3836,0,2,2
8.46,12,26,0,0,6,18,3837,0,4,2
6.67,26,24,1,1,2,102,3838,0,9,2
7.25,1,104,1,0,22,29,3839,1,1,2
6.35,12,24,1,1,9,373,3840,0,26,2
7.67,22,24,0,6,74,299,3841,0,1,2
6.93,12,24,0,0,12,43,3842,0,1,2
6.54,14,10,1,0,362,415,3843,4,26,2
5.0,6,2,3,0,3,103,3844,0,0,2
8.29,25,25,0,2,2,109,3845,0,4,2
7.28,1,63,1,11,6,209,3846,1,14,2
8.02,25,24,0,1,20,206,3847,0,0,2
7.22,1,89,0,20,42,1,3848,1,9,2
5.39,1,4,2,0,233,9,3849,3,6,2
7.72,1,106,1,0,3,299,3850,3,1,2
5.86,12,23,1,1,12,147,3851,0,0,2
6.26,4,13,1,11,63,48,3852,2,1,2
7.3,1,3,2,21,65,147,3853,3,2,2
7.34,6,3,2,0,12,17,3854,3,4,2
7.36,2,25,1,6,199,1,3855,2,1,2
6.37,12,24,1,1,2,163,3856,0,4,2
7.94,12,23,0,0,332,210,3857,0,1,2
6.53,1,1,3,0,42,125,3858,1,0,2
5.0,13,2,1,0,8,206,3859,4,0,2
7.15,12,9,1,0,24,5,3860,0,1,2
6.62,1,90,3,5,18,6,3861,1,5,2
7.05,12,17,1,0,8,15,3862,0,1,2
7.53,12,23,1,0,11,1,3863,0,1,2
6.56,2,19,2,10,219,193,3864,2,2,2
5.89,2,20,2,2,292,117,3865,2,4,2
6.83,12,24,1,0,136,152,3866,0,4,2
7.06,12,23,0,3,10,15,3867,0,5,2
6.22,26,3,1,0,363,118,3868,0,3,2
7.34,24,13,1,0,24,19,3869,0,1,2
7.05,12,24,1,0,20,122,3870,0,0,2
6.25,12,23,1,6,136,1,3871,0,1,2
5.94,1,5,2,7,106,89,3872,3,2,2
6.73,13,24,0,1,24,410,3873,0,1,2
7.7,12,25,0,1,47,15,3874,0,5,2
5.41,12,3,1,0,364,211,3875,0,2,2
6.63,12,2,1,0,100,195,3876,0,1,2
6.89,13,24,1,0,12,78,3877,0,4,2
6.56,12,24,1,2,136,124,3878,0,2,2
6.65,12,23,1,2,12,35,3879,0,2,2
7.79,12,23,0,0,12,0,3880,0,1,2
7.13,1,69,1,0,20,1,3881,1,0,2
5.69,1,6,1,1,67,177,3882,3,26,2
5.62,13,3,1,0,365,148,3883,0,3,2
7.23,13,13,1,0,353,415,3884,4,1,2
7.3,12,24,1,1,6,163,3885,0,0,2
6.55,1,26,2,8,120,117,3886,2,2,2
5.43,12,4,1,0,301,212,3887,0,0,2
6.75,1,28,2,11,19,9,3888,3,2,2
6.63,10,15,1,2,168,213,3889,0,9,2
6.29,12,7,1,0,328,410,3890,0,0,2
7.48,1,24,1,3,6,84,3891,3,0,2
5.0,13,6,3,0,233,214,3892,0,11,2
6.91,12,24,1,3,29,182,3893,0,2,2
6.54,13,7,3,0,19,410,3894,0,0,2
7.12,12,24,1,0,136,103,3895,0,3,2
6.39,12,2,1,0,301,9,3896,0,11,2
7.49,13,24,0,1,42,175,3897,0,1,2
7.09,25,24,1,8,11,182,3898,0,1,2
6.46,1,25,1,1,6,5,3899,4,1,2
6.41,2,2,1,0,100,195,3900,3,1,2
7.18,25,24,1,0,25,43,3901,0,1,2
5.48,2,2,1,8,116,39,3902,4,0,2
6.56,12,2,1,0,48,177,3903,0,3,2
6.7,13,23,1,2,6,86,3904,0,26,2
6.45,24,24,1,0,6,86,3905,0,26,2
6.21,75,24,1,2,18,121,3906,0,26,2
4.67,13,3,1,0,18,215,3907,0,0,2
6.63,12,24,1,0,8,9,3908,0,1,2
7.77,12,23,0,1,42,86,3909,0,4,2
5.0,26,5,3,5,25,330,3910,0,10,2
7.13,1,24,1,1,6,86,3911,3,26,2
8.43,22,25,1,3,6,18,3912,0,1,2
6.3,2,21,2,7,326,75,3913,2,2,2
8.07,1,90,1,6,0,15,3914,1,1,2
7.47,1,23,1,3,12,78,3915,3,5,2
6.25,2,2,1,0,301,195,3916,3,1,2
7.19,13,24,1,0,329,29,3917,0,1,2
6.5,3,4,1,0,349,15,3918,2,1,2
7.08,10,24,1,0,17,5,3919,0,1,2
6.44,1,3,1,0,100,194,3920,3,3,2
5.0,243,1,3,0,34,216,3921,0,0,2
7.55,12,24,1,0,12,123,3922,0,1,2
7.63,2,23,2,0,199,8,3923,3,1,2
6.69,13,24,1,0,6,147,3924,0,2,2
7.12,4,24,1,1,6,86,3925,0,1,2
7.72,13,24,1,11,11,299,3926,0,1,2
7.08,12,24,1,0,6,86,3927,0,4,2
6.3,3,16,2,10,366,90,3928,2,1,2
7.91,13,24,1,1,6,187,3929,0,1,2
5.34,10,5,3,0,25,124,3930,0,14,2
6.09,2,47,1,0,2,6,3931,2,26,2
7.22,1,24,1,0,9,43,3932,3,1,2
8.61,1,64,0,1,6,18,3933,1,4,2
8.82,1,83,0,1,6,18,3934,1,4,2
